,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
320,Mike Muscala,C,24.0,ATL,60.0,0.0,9.4,1.3,2.5,0.5,0.2,0.7,0.308,1.1,1.9,0.5660000000000001,0.539,0.5,0.7,0.795,0.6,1.3,2.0,0.6,0.2,0.5,0.5,1.2,3.3,947276.0
321,Larry Nance Jr,PF,23.0,LAL,63.0,22.0,20.1,2.5,4.8,0.527,0.0,0.2,0.1,2.5,4.6,0.541,0.528,0.5,0.7,0.6809999999999999,1.6,3.3,5.0,0.7,0.9,0.4,0.7,2.0,5.5,1155600.0
322,Shabazz Napier,PG,24.0,ORL,55.0,0.0,10.9,1.2,3.7,0.338,0.6,1.9,0.327,0.6,1.8,0.35100000000000003,0.423,0.6,0.8,0.733,0.2,0.8,1.0,1.8,0.4,0.0,0.8,0.7,3.7,1294440.0
323,Gary Neal,SG,31.0,WAS,40.0,2.0,20.2,3.8,8.1,0.465,1.0,2.5,0.41,2.8,5.6,0.489,0.528,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4,9.8,2139000.0
324,Jameer Nelson,PG,33.0,DEN,39.0,15.0,26.6,2.9,7.9,0.368,1.1,3.7,0.299,1.8,4.2,0.429,0.438,0.8,0.9,0.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6,7.7,4345000.0
325,Raul Neto,PG,23.0,UTA,81.0,53.0,18.5,2.2,5.2,0.431,0.8,2.0,0.395,1.4,3.2,0.453,0.507,0.6,0.9,0.743,0.2,1.3,1.5,2.1,0.8,0.0,1.3,1.5,5.9,840000.0
326,Andrew Nicholson,PF,26.0,ORL,56.0,0.0,14.7,2.6,5.5,0.471,0.7,2.0,0.36,1.9,3.5,0.536,0.537,0.9,1.2,0.785,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2,6.9,2380593.0
327,Joakim Noah,C,30.0,CHI,29.0,2.0,21.9,1.8,4.6,0.383,0.0,0.0,0.0,1.8,4.6,0.386,0.383,0.8,1.6,0.489,3.0,5.8,8.8,3.8,0.6,1.0,1.8,2.7,4.3,13400000.0
328,Nerlens Noel,C,21.0,PHI,67.0,62.0,29.3,4.6,8.8,0.521,0.0,0.0,0.5,4.6,8.7,0.521,0.522,2.0,3.4,0.59,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,11.1,3457800.0
329,Lucas Nogueira,C,23.0,TOR,29.0,1.0,7.8,1.0,1.5,0.636,0.0,0.1,0.333,0.9,1.4,0.659,0.648,0.3,0.5,0.5329999999999999,0.6,1.0,1.6,0.2,0.4,0.4,0.4,1.0,2.2,1842000.0
330,Steve Novak,PF,32.0,TOT,10.0,0.0,4.4,0.8,1.8,0.444,0.7,1.5,0.467,0.1,0.3,0.333,0.639,0.1,0.1,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1,0.3,2.4,3758017.0
331,Dirk Nowitzki,PF,37.0,DAL,75.0,75.0,31.5,6.6,14.8,0.448,1.7,4.6,0.368,5.0,10.3,0.483,0.504,3.3,3.7,0.893,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,18.3,8333333.0
332,Jusuf Nurkic,C,21.0,DEN,32.0,3.0,17.1,3.2,7.6,0.417,0.0,0.1,0.0,3.2,7.5,0.423,0.417,1.9,3.1,0.616,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8,8.2,1842000.0
333,JJ OBrien,SF,23.0,UTA,2.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,
334,Johnny OBryant,PF,22.0,MIL,66.0,4.0,13.0,1.3,3.2,0.411,0.0,0.0,1.0,1.3,3.2,0.409,0.414,0.4,0.6,0.675,1.0,1.7,2.7,0.5,0.3,0.1,0.5,1.5,3.0,
335,Kyle OQuinn,PF,25.0,NYK,65.0,1.0,11.8,2.0,4.2,0.476,0.1,0.3,0.227,1.9,3.8,0.498,0.485,0.7,0.9,0.767,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,4.8,
336,Jahlil Okafor,C,20.0,PHI,53.0,48.0,30.0,7.5,14.7,0.508,0.0,0.1,0.16699999999999998,7.5,14.6,0.511,0.509,2.5,3.7,0.6859999999999999,2.3,4.7,7.0,1.2,0.4,1.2,2.3,2.6,17.5,4582680.0
337,Victor Oladipo,SG,23.0,ORL,72.0,52.0,33.0,5.9,13.5,0.438,1.4,3.9,0.348,4.5,9.6,0.475,0.489,2.8,3.4,0.83,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,16.0,5192520.0
338,Kelly Olynyk,C,24.0,BOS,69.0,8.0,20.2,3.7,8.1,0.455,1.2,3.0,0.405,2.4,5.0,0.486,0.531,1.4,1.9,0.75,1.0,3.0,4.1,1.5,0.8,0.5,1.1,2.4,10.0,2165160.0
339,Kelly Oubre Jr,SF,20.0,WAS,63.0,9.0,10.7,1.4,3.3,0.4270000000000001,0.4,1.3,0.316,1.0,2.1,0.4920000000000001,0.486,0.5,0.8,0.633,0.4,1.7,2.1,0.2,0.3,0.1,0.5,1.6,3.7,
340,Zaza Pachulia,C,31.0,DAL,76.0,69.0,26.4,2.9,6.2,0.466,0.0,0.0,0.0,2.9,6.1,0.469,0.466,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6,5200000.0
341,Kostas Papanikolaou,SF,25.0,DEN,26.0,6.0,11.3,0.9,2.5,0.364,0.4,1.2,0.313,0.5,1.3,0.412,0.439,0.3,0.5,0.643,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,2.6,800320.0
342,Jabari Parker,PF,20.0,MIL,76.0,72.0,31.7,5.8,11.8,0.493,0.1,0.5,0.257,5.7,11.4,0.502,0.498,2.3,3.0,0.768,1.6,3.6,5.2,1.7,0.9,0.4,1.5,2.0,14.1,5152440.0
343,Tony Parker,PG,33.0,SAS,72.0,72.0,27.5,4.9,9.9,0.493,0.4,0.9,0.415,4.5,9.0,0.501,0.512,1.8,2.4,0.76,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,11.9,13437500.0
344,Chandler Parsons,SF,27.0,DAL,61.0,51.0,29.5,5.2,10.7,0.4920000000000001,1.7,4.1,0.414,3.5,6.6,0.54,0.5710000000000001,1.5,2.2,0.684,0.5,4.2,4.7,2.8,0.8,0.3,1.6,1.9,13.7,15361500.0
345,Lamar Patterson,SG,24.0,ATL,35.0,0.0,11.3,0.8,2.3,0.35,0.3,1.4,0.245,0.5,0.9,0.516,0.425,0.5,0.6,0.727,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2.4,525093.0
346,Patrick Patterson,PF,26.0,TOR,79.0,0.0,25.6,2.6,6.2,0.414,1.3,3.7,0.362,1.2,2.5,0.49,0.521,0.4,0.4,0.853,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,6.9,6268675.0
347,Chris Paul,PG,30.0,LAC,74.0,74.0,32.7,7.0,15.1,0.462,1.6,4.4,0.371,5.3,10.6,0.501,0.517,4.0,4.4,0.8959999999999999,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,19.5,21468695.0
348,Adreian Payne,PF,24.0,MIN,52.0,2.0,9.3,1.0,2.8,0.366,0.2,0.6,0.281,0.8,2.2,0.389,0.397,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2.5,1938840.0
349,Cameron Payne,PG,21.0,OKC,57.0,1.0,12.2,2.0,4.9,0.41,0.6,1.9,0.324,1.4,2.9,0.467,0.475,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5.0,2021520.0
350,Elfrid Payton,PG,21.0,ORL,73.0,69.0,29.4,4.4,10.0,0.436,0.4,1.3,0.326,3.9,8.7,0.451,0.456,1.5,2.6,0.589,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,10.7,2505720.0
351,Nikola Pekovic,C,30.0,MIN,12.0,3.0,13.0,1.6,4.2,0.38,0.0,0.0,,1.6,4.2,0.38,0.38,1.3,1.7,0.8,0.6,1.2,1.8,0.9,0.1,0.0,0.8,1.8,4.5,12100000.0
352,Kendrick Perkins,C,31.0,NOP,37.0,5.0,14.6,1.1,2.0,0.5329999999999999,0.0,0.0,,1.1,2.0,0.5329999999999999,0.5329999999999999,0.3,0.7,0.44,0.7,2.8,3.5,0.8,0.3,0.3,1.1,1.7,2.5,1499187.0
353,Paul Pierce,SF,38.0,LAC,68.0,38.0,18.1,2.1,5.8,0.363,1.1,3.6,0.31,1.0,2.3,0.445,0.457,0.8,1.0,0.818,0.2,2.6,2.7,1.0,0.5,0.3,0.9,1.9,6.1,3376000.0
354,Tibor Pleiss,C,26.0,UTA,12.0,0.0,6.8,0.9,2.1,0.44,0.0,0.2,0.0,0.9,1.9,0.478,0.44,0.2,0.2,1.0,0.5,0.8,1.3,0.2,0.1,0.2,0.7,1.6,2.0,2700000.0
355,Mason Plumlee,C,25.0,POR,82.0,82.0,25.4,3.3,6.3,0.516,0.0,0.0,0.0,3.3,6.3,0.52,0.516,2.6,4.1,0.642,2.5,5.2,7.7,2.8,0.8,1.0,1.9,3.1,9.1,1415520.0
356,Miles Plumlee,C,27.0,MIL,61.0,14.0,14.3,2.3,3.8,0.601,0.0,0.0,,2.3,3.8,0.601,0.601,0.6,1.0,0.5760000000000001,1.5,2.3,3.8,0.3,0.3,0.8,0.7,1.2,5.1,2109293.0
357,Otto Porter,SF,22.0,WAS,75.0,73.0,30.3,4.5,9.6,0.473,1.3,3.6,0.3670000000000001,3.2,6.0,0.536,0.541,1.3,1.7,0.754,1.3,3.9,5.2,1.6,1.4,0.4,0.9,2.2,11.6,4662960.0
358,Bobby Portis,PF,20.0,CHI,62.0,4.0,17.8,3.0,7.0,0.4270000000000001,0.3,0.8,0.308,2.7,6.2,0.443,0.445,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7.0,1344120.0
359,Kristaps Porzingis,PF,20.0,NYK,72.0,72.0,28.4,5.2,12.3,0.421,1.1,3.4,0.333,4.1,8.9,0.454,0.467,2.8,3.3,0.838,1.8,5.5,7.3,1.3,0.7,1.9,1.7,2.8,14.3,4131720.0
360,Dwight Powell,PF,24.0,DAL,69.0,2.0,14.4,2.1,4.3,0.493,0.0,0.2,0.125,2.1,4.1,0.514,0.4970000000000001,1.5,2.1,0.7390000000000001,1.2,2.7,4.0,0.6,0.5,0.3,0.6,1.7,5.8,845059.0
361,Norman Powell,SG,22.0,TOR,49.0,24.0,14.8,2.0,4.7,0.424,0.7,1.8,0.404,1.2,2.9,0.436,0.502,0.9,1.1,0.8109999999999999,0.3,1.9,2.3,1.0,0.6,0.2,0.7,1.2,5.6,650000.0
362,Phil Pressey,PG,24.0,TOT,23.0,0.0,12.3,1.3,3.4,0.385,0.2,0.8,0.222,1.1,2.6,0.433,0.41,0.6,1.1,0.52,0.1,1.2,1.3,3.3,0.8,0.2,1.4,1.2,3.3,1014142.0
363,Ronnie Price,PG,32.0,PHO,62.0,18.0,19.5,1.9,4.9,0.384,1.1,3.2,0.34700000000000003,0.8,1.7,0.453,0.4970000000000001,0.5,0.7,0.7559999999999999,0.4,1.2,1.6,2.4,1.2,0.2,1.1,2.6,5.3,1499187.0
364,Pablo Prigioni,PG,38.0,LAC,59.0,3.0,13.9,0.9,2.5,0.374,0.5,1.6,0.295,0.5,0.9,0.519,0.469,0.1,0.1,0.875,0.6,1.3,1.9,2.2,0.9,0.0,0.8,1.4,2.5,1421348.0
365,Tayshaun Prince,SF,35.0,MIN,77.0,44.0,19.0,1.3,3.0,0.445,0.1,0.3,0.174,1.3,2.7,0.476,0.454,0.2,0.2,0.684,0.4,1.5,1.9,0.9,0.5,0.2,0.4,0.8,2.9,1499187.0
366,Julius Randle,PF,21.0,LAL,81.0,60.0,28.2,4.4,10.3,0.429,0.1,0.4,0.278,4.3,9.9,0.436,0.435,2.4,3.3,0.715,2.1,8.1,10.2,1.8,0.7,0.4,1.8,3.0,11.3,3132240.0
367,Zach Randolph,PF,34.0,MEM,68.0,53.0,29.6,6.3,13.3,0.475,0.1,0.4,0.231,6.3,13.0,0.482,0.479,2.5,3.2,0.7959999999999999,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3,10000000.0
368,JJ Redick,SG,31.0,LAC,75.0,75.0,28.0,5.6,11.7,0.48,2.7,5.6,0.475,3.0,6.1,0.484,0.593,2.4,2.7,0.888,0.1,1.7,1.9,1.4,0.6,0.1,1.0,1.8,16.3,7085000.0
369,Willie Reed,C,25.0,BRK,39.0,2.0,10.9,1.9,3.4,0.5710000000000001,0.0,0.0,,1.9,3.4,0.5710000000000001,0.5710000000000001,0.8,1.4,0.545,1.3,1.9,3.1,0.3,0.2,0.8,0.4,1.2,4.7,525093.0
370,Josh Richardson,SG,22.0,MIA,52.0,2.0,21.3,2.4,5.2,0.452,1.0,2.2,0.461,1.3,3.0,0.446,0.55,0.8,1.2,0.667,0.4,1.7,2.1,1.4,0.7,0.5,0.7,2.1,6.6,525093.0
371,Austin Rivers,SG,23.0,LAC,67.0,7.0,21.9,3.4,7.7,0.438,0.9,2.8,0.335,2.4,4.9,0.495,0.498,1.2,1.7,0.6809999999999999,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,8.9,3110796.0
372,Andre Roberson,SG,24.0,OKC,70.0,70.0,22.2,1.9,3.9,0.496,0.5,1.5,0.311,1.5,2.4,0.608,0.555,0.5,0.8,0.611,1.1,2.5,3.6,0.7,0.8,0.6,0.5,1.9,4.8,1210800.0
373,Brian Roberts,PG,30.0,TOT,51.0,0.0,9.2,1.5,3.2,0.448,0.3,0.8,0.35700000000000004,1.2,2.4,0.48,0.494,0.8,0.9,0.894,0.1,0.7,0.8,1.1,0.2,0.0,0.5,0.7,4.0,2854940.0
374,Glenn Robinson III,SF,22.0,IND,45.0,4.0,11.3,1.4,3.4,0.43,0.3,0.8,0.378,1.1,2.5,0.447,0.477,0.6,0.9,0.6920000000000001,0.3,1.2,1.5,0.6,0.4,0.2,0.4,0.5,3.8,1100000.0
375,Nate Robinson,PG,31.0,NOP,2.0,1.0,11.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.5,0.0,0.0,2.5,0.0,26456.0
376,Thomas Robinson,PF,24.0,BRK,71.0,7.0,12.9,1.8,4.1,0.447,0.0,0.0,0.0,1.8,4.1,0.448,0.447,0.7,1.5,0.431,1.9,3.1,5.1,0.6,0.5,0.5,1.0,1.6,4.3,981348.0
377,Rajon Rondo,PG,29.0,SAC,72.0,72.0,35.2,4.9,10.9,0.454,0.9,2.4,0.365,4.1,8.5,0.479,0.494,1.2,2.1,0.58,1.1,5.0,6.0,11.7,2.0,0.1,3.9,2.4,11.9,9500000.0
378,Derrick Rose,PG,27.0,CHI,66.0,66.0,31.8,6.8,15.9,0.4270000000000001,0.7,2.3,0.293,6.1,13.6,0.449,0.448,2.2,2.7,0.7929999999999999,0.7,2.7,3.4,4.7,0.7,0.2,2.7,1.3,16.4,20093064.0
379,Terrence Ross,SF,24.0,TOR,73.0,7.0,23.9,3.7,8.6,0.431,1.8,4.6,0.386,1.9,3.9,0.484,0.536,0.7,0.8,0.79,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,9.9,3553917.0
380,Terry Rozier,PG,21.0,BOS,39.0,0.0,8.0,0.7,2.7,0.274,0.2,0.7,0.222,0.6,2.0,0.29100000000000004,0.302,0.2,0.3,0.8,0.6,1.0,1.6,0.9,0.2,0.0,0.5,0.6,1.8,1824360.0
381,Ricky Rubio,PG,25.0,MIN,76.0,76.0,30.6,2.9,7.7,0.374,0.8,2.5,0.326,2.1,5.2,0.396,0.4270000000000001,3.5,4.1,0.847,0.5,3.8,4.3,8.7,2.1,0.1,2.5,2.6,10.1,12700000.0
382,Damjan Rudez,SF,29.0,MIN,33.0,0.0,8.4,0.8,1.9,0.403,0.5,1.5,0.34,0.2,0.4,0.667,0.54,0.2,0.2,1.0,0.2,0.5,0.6,0.3,0.1,0.0,0.4,1.0,2.3,1149500.0
383,Brandon Rush,SG,30.0,GSW,72.0,25.0,14.7,1.5,3.6,0.4270000000000001,0.9,2.2,0.414,0.6,1.4,0.447,0.552,0.3,0.4,0.643,0.3,2.2,2.5,0.8,0.3,0.3,0.5,0.8,4.2,1270964.0
384,DAngelo Russell,PG,19.0,LAL,80.0,48.0,28.2,4.9,12.0,0.41,1.6,4.6,0.35100000000000003,3.3,7.3,0.447,0.478,1.8,2.4,0.737,0.6,2.8,3.4,3.3,1.2,0.2,2.5,1.8,13.2,
385,Robert Sacre,C,26.0,LAL,25.0,1.0,12.8,1.2,3.0,0.413,0.0,0.0,,1.2,3.0,0.413,0.413,1.0,1.5,0.6579999999999999,1.3,1.6,2.9,0.6,0.2,0.4,0.5,1.7,3.5,981358.0
386,JaKarr Sampson,SF,22.0,TOT,73.0,40.0,15.9,1.9,4.3,0.442,0.2,0.9,0.222,1.7,3.5,0.496,0.464,1.1,1.7,0.6559999999999999,0.6,2.0,2.6,0.6,0.3,0.5,1.0,1.9,5.1,1103547.0
387,Dennis Schroder,PG,22.0,ATL,80.0,6.0,20.3,4.1,9.8,0.421,1.0,3.0,0.322,3.2,6.8,0.465,0.471,1.8,2.3,0.7909999999999999,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11.0,
388,Luis Scola,PF,35.0,TOR,76.0,76.0,21.5,3.5,7.9,0.45,0.9,2.1,0.404,2.7,5.8,0.467,0.504,0.8,1.1,0.726,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,8.7,2900000.0
389,Mike Scott,PF,27.0,ATL,75.0,0.0,15.3,2.3,5.0,0.468,0.8,2.1,0.392,1.5,2.9,0.523,0.551,0.7,0.8,0.794,0.7,2.0,2.7,1.0,0.3,0.2,0.6,1.4,6.2,3333333.0
390,Thabo Sefolosha,SF,31.0,ATL,75.0,11.0,23.4,2.5,5.0,0.505,0.6,1.7,0.339,1.9,3.3,0.589,0.562,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4,4000000.0
391,Kevin Seraphin,C,26.0,NYK,48.0,0.0,11.0,1.8,4.3,0.41,0.0,0.0,0.0,1.8,4.2,0.414,0.41,0.4,0.5,0.826,0.6,2.0,2.6,1.0,0.2,0.8,0.9,1.4,3.9,2814000.0
392,Ramon Sessions,PG,29.0,WAS,82.0,5.0,20.3,3.4,7.2,0.473,0.4,1.4,0.324,3.0,5.9,0.507,0.503,2.6,3.5,0.7559999999999999,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9,2170465.0
393,Iman Shumpert,SG,25.0,CLE,54.0,5.0,24.4,2.1,5.6,0.374,0.8,2.7,0.295,1.3,2.9,0.447,0.444,0.7,0.9,0.784,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,5.8,8988765.0
394,Jonathon Simmons,SG,26.0,SAS,55.0,2.0,14.8,2.2,4.4,0.504,0.3,0.9,0.383,1.9,3.5,0.5329999999999999,0.541,1.3,1.7,0.75,0.3,1.5,1.7,1.1,0.4,0.1,1.0,1.9,6.0,525093.0
395,Henry Sims,C,25.0,BRK,14.0,4.0,18.8,2.4,5.5,0.429,0.0,0.0,,2.4,5.5,0.429,0.429,1.8,2.1,0.833,1.5,3.6,5.1,0.6,0.6,1.0,0.9,2.6,6.5,161633.0
396,Kyle Singler,SF,27.0,OKC,68.0,2.0,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.8,1.8,0.452,0.457,0.4,0.6,0.659,0.7,1.3,2.1,0.4,0.4,0.1,0.5,1.8,3.4,4500000.0
397,Donald Sloan,PG,28.0,BRK,61.0,33.0,21.6,2.5,5.7,0.44,0.6,1.6,0.384,1.9,4.1,0.462,0.494,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7.0,1015421.0
398,Marcus Smart,PG,21.0,BOS,61.0,10.0,27.3,3.0,8.7,0.348,1.0,4.0,0.253,2.0,4.7,0.4270000000000001,0.405,2.1,2.7,0.777,1.2,2.9,4.2,3.0,1.5,0.3,1.3,3.0,9.1,3431040.0
399,Greg Smith,PF,25.0,MIN,18.0,0.0,10.7,1.0,1.8,0.563,0.0,0.0,,1.0,1.8,0.563,0.563,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.2,0.1,0.4,1.6,2.4,197111.0
400,Ish Smith,PG,27.0,TOT,77.0,53.0,29.1,5.2,12.6,0.411,0.7,2.2,0.329,4.4,10.4,0.428,0.44,1.6,2.3,0.693,0.6,3.4,4.0,6.5,1.1,0.3,2.3,1.7,12.6,
401,JR Smith,SG,30.0,CLE,77.0,77.0,30.7,4.6,11.0,0.415,2.6,6.6,0.4,1.9,4.4,0.438,0.535,0.6,0.9,0.634,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,12.4,5000000.0
402,Jason Smith,C,29.0,ORL,76.0,2.0,15.5,3.2,6.6,0.485,0.1,0.2,0.25,3.2,6.4,0.493,0.489,0.7,0.9,0.8059999999999999,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,7.2,4300000.0
403,Josh Smith,PF,30.0,TOT,55.0,7.0,16.0,2.3,6.3,0.364,0.7,2.6,0.287,1.6,3.7,0.417,0.423,0.7,1.2,0.552,0.9,2.6,3.5,1.6,0.6,0.9,1.4,2.1,6.0,6830916.0
404,Russ Smith,PG,24.0,MEM,15.0,0.0,4.4,0.5,1.5,0.318,0.1,0.3,0.2,0.4,1.1,0.353,0.341,0.5,0.9,0.615,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.5,845059.0
405,Tony Snell,SF,24.0,CHI,64.0,33.0,20.3,2.0,5.3,0.3720000000000001,0.9,2.4,0.361,1.1,2.9,0.38,0.454,0.5,0.5,0.909,0.3,2.8,3.1,1.0,0.3,0.3,0.8,1.6,5.3,1535880.0
406,Marreese Speights,C,28.0,GSW,72.0,0.0,11.6,2.7,6.3,0.4320000000000001,0.3,0.9,0.387,2.4,5.5,0.439,0.458,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1,3815500.0
407,Tiago Splitter,C,31.0,ATL,36.0,2.0,16.1,2.3,4.3,0.523,0.0,0.1,0.0,2.3,4.3,0.529,0.523,1.1,1.3,0.813,1.3,2.1,3.3,0.8,0.6,0.3,0.7,2.0,5.6,8500000.0
408,Nik Stauskas,SG,22.0,PHI,73.0,35.0,24.8,2.9,7.5,0.385,1.5,4.5,0.326,1.4,3.0,0.473,0.483,1.2,1.6,0.7709999999999999,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5,2869440.0
409,Lance Stephenson,SF,25.0,TOT,69.0,13.0,19.9,3.3,6.9,0.481,0.4,1.1,0.385,2.9,5.7,0.5,0.513,1.3,1.6,0.784,0.6,2.7,3.2,1.9,0.6,0.1,1.4,2.0,8.3,9000000.0
410,Alex Stepheson,PF,28.0,TOT,8.0,0.0,9.1,1.1,3.4,0.333,0.0,0.0,,1.1,3.4,0.333,0.333,0.5,1.5,0.333,2.4,1.1,3.5,0.3,0.1,0.6,0.0,1.5,2.8,92662.0
411,Jarnell Stokes,C,22.0,TOT,7.0,0.0,2.6,0.4,0.7,0.6,0.0,0.0,,0.4,0.7,0.6,0.6,0.1,0.3,0.5,0.1,0.4,0.6,0.1,0.1,0.0,0.0,0.1,1.0,845059.0
412,Amare Stoudemire,C,33.0,MIA,52.0,36.0,14.7,2.4,4.3,0.5660000000000001,0.0,0.0,,2.4,4.3,0.5660000000000001,0.5660000000000001,1.0,1.3,0.746,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8,5.8,1499187.0
413,Rodney Stuckey,PG,29.0,IND,58.0,1.0,22.0,3.2,7.6,0.413,0.3,1.4,0.241,2.8,6.2,0.453,0.436,2.3,2.7,0.8290000000000001,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9,7000000.0
414,Jared Sullinger,PF,23.0,BOS,81.0,73.0,23.6,4.3,10.0,0.435,0.4,1.3,0.282,4.0,8.7,0.458,0.453,1.3,2.0,0.64,2.4,5.9,8.3,2.3,0.9,0.6,1.3,2.6,10.3,2269260.0
415,Edy Tavares,C,23.0,ATL,11.0,0.0,6.6,1.0,1.7,0.579,0.0,0.0,,1.0,1.7,0.579,0.579,0.3,0.7,0.375,0.6,1.3,1.9,0.3,0.1,0.5,0.5,0.7,2.3,
416,Jeff Teague,PG,27.0,ATL,79.0,78.0,28.5,5.5,12.5,0.439,1.4,3.5,0.4,4.1,9.0,0.454,0.495,3.3,3.9,0.8370000000000001,0.4,2.3,2.7,5.9,1.2,0.3,2.8,2.1,15.7,8000000.0
417,Mirza Teletovic,PF,30.0,PHO,79.0,1.0,21.3,4.2,9.8,0.4270000000000001,2.3,5.8,0.393,1.9,4.0,0.476,0.544,1.5,2.0,0.774,0.7,3.1,3.8,1.1,0.4,0.3,1.1,2.0,12.2,5500000.0
418,Garrett Temple,SF,29.0,WAS,80.0,43.0,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.4,3.1,0.453,0.486,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3,1100602.0
419,Jason Terry,SG,38.0,HOU,72.0,7.0,17.5,2.1,5.2,0.402,1.3,3.6,0.35600000000000004,0.8,1.6,0.504,0.525,0.4,0.5,0.818,0.2,0.9,1.1,1.4,0.7,0.1,0.7,1.3,5.9,1499187.0
420,Isaiah Thomas,PG,26.0,BOS,82.0,79.0,32.2,7.2,16.9,0.428,2.0,5.7,0.359,5.2,11.2,0.462,0.488,5.8,6.6,0.871,0.6,2.4,3.0,6.2,1.1,0.1,2.7,2.0,22.2,6912869.0
421,Lance Thomas,PF,27.0,NYK,59.0,5.0,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,0.5,1.7,2.0,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8,8.2,1636842.0
422,Hollis Thompson,SG,24.0,PHI,77.0,17.0,28.0,3.5,8.8,0.397,1.9,5.1,0.38,1.6,3.7,0.42,0.507,0.9,1.2,0.7190000000000001,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,9.8,947276.0
423,Jason Thompson,C,29.0,TOT,47.0,7.0,10.0,1.1,2.3,0.481,0.1,0.3,0.333,1.0,2.0,0.505,0.505,0.8,1.1,0.7040000000000001,0.7,2.2,2.9,0.6,0.3,0.4,0.3,1.7,3.1,6752729.0
424,Klay Thompson,SG,25.0,GSW,80.0,80.0,33.3,8.1,17.3,0.47,3.5,8.1,0.425,4.7,9.2,0.51,0.569,2.4,2.8,0.873,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,22.1,15501000.0
425,Tristan Thompson,PF,24.0,CLE,82.0,34.0,27.7,3.0,5.1,0.588,0.0,0.0,,3.0,5.1,0.588,0.588,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8,14260000.0
426,Marcus Thornton,SG,28.0,TOT,61.0,8.0,18.2,3.5,8.9,0.399,1.5,4.4,0.337,2.0,4.5,0.46,0.482,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7,1436891.0
